episode,timestep,raw_reward
0,109,-191.7454109621888
1,190,-183.8443977444174
2,392,-181.89704956613815
3,521,-212.4648999342015
4,639,-202.46923280493897
5,718,-179.80587292322738
6,903,-223.62510764514514
7,1035,-166.06106580463052
8,1267,-216.05382027009807
9,1342,-200.0211793668477
10,1555,-185.25883753578884
11,1660,-216.768281697841
12,1940,-255.00968248676668
13,2059,-223.73056493053224
14,2153,-168.84987473617778
15,2235,-187.14055171376236
16,2498,-161.76390446964015
17,2571,-187.5167920800511
18,2642,-178.08415730391593
19,2746,-242.73984866791352
20,2843,-196.74424626961297
21,2925,-206.25819399059773
22,2994,-186.31232009736084
23,3230,-225.92039019658924
24,3342,-202.53890576112724
25,3517,-172.12499077335573
26,3612,-182.1311476719817
27,3736,-168.54202653444224
28,3810,-214.9208750869173
29,4098,-190.05374204211924
30,4256,-169.022869961314
31,4340,-251.95420972640972
32,4407,-183.7533313201413
33,4511,-133.12871522450877
34,4609,-163.76541464232605
35,4812,-288.0384094884362
36,4909,-225.75993109616513
37,4994,-195.04927781702236
38,5194,-206.54280823713117
39,5326,-247.23673798778148
40,5419,-236.6901799923838
41,5556,-230.801868651868
42,5662,-209.35011801792504
43,5893,-197.13892560356464
44,6131,-206.72279182283629
45,6240,-195.9907312847085
46,6319,-194.5005258689553
47,6418,-192.74285809967765
48,6524,-166.56517243964015
49,6622,-206.14612504461803
50,6689,-192.0952052959586
51,6785,-170.11715298932063
52,6981,-186.81145809516798
53,7106,-186.5232903490693
54,7221,-160.31889399606976
55,7490,-184.14863902080927
56,7640,-148.35255962859205
57,7754,-172.00592014631988
58,7840,-214.31141909215867
59,7914,-223.06938476386958
60,8082,-203.78728288364485
61,8183,-175.0492878364188
62,8296,-219.7223841083648
63,8369,-203.7137252800327
64,8453,-195.68938278603838
65,8519,-200.56485837400058
66,8620,-194.64430585593408
67,8678,-149.48929164882668
68,8774,-187.43054375117472
69,8898,-171.25704461908276
70,9001,-219.71047987932107
71,9144,-187.80876790976495
72,9271,-181.24739207900373
73,9381,-177.65744498123414
74,9463,-226.59504099886308
75,9568,-191.84183587397476
76,9892,-266.28819752712053
77,10058,-185.8624967724901
78,10184,-269.7902623405459
79,10257,-183.93151091139583
80,10345,-229.0314624832162
81,10472,-184.64293093577183
82,10611,-190.3513247582538
83,10755,-201.4370475615934
84,10844,-223.46887586741357
85,11014,-248.09232157569045
86,11136,-154.26808339534801
87,11243,-164.22766951740914
88,11329,-234.48735116607156
89,11427,-235.93417090575684
90,11502,-200.7831363044267
91,11667,-154.82183284715427
92,11752,-172.70939833625664
93,12010,-280.5763283984323
94,12135,-205.91095317499287
95,12211,-224.89758822010464
96,12287,-179.54628906687847
97,12464,-171.4212810222945
98,12557,-215.7022161798522
99,12636,-205.70765631212882
100,12798,-182.7075908114545
101,12959,-240.77601277691645
102,13145,-203.56761619412217
103,13296,-186.27050247403832
104,13360,-199.953463155197
105,13468,-168.10483855145085
106,13592,-267.52763643717856
107,13766,-193.6079074899001
108,13889,-215.2594039644479
109,14019,-268.9198750241065
110,14208,-230.9441049086509
111,14320,-161.77427912777068
112,14447,-211.51720128377835
113,14626,-188.90193535584714
114,14724,-199.5442266758093
115,14824,-228.37359828041363
116,14894,-159.42974109861572
117,14979,-190.23925715028622
118,15283,-186.0789294554274
119,15400,-193.96583238342637
120,15499,-235.374829707741
121,15612,-212.89289380471084
122,15800,-162.230722155347
123,15954,-295.3971172599167
124,16063,-179.62566910123414
125,16246,-183.3411269363316
126,16396,-180.7275537674219
127,16536,-195.7929134493526
128,16642,-146.58608369453856
129,16775,-154.77291435617894
130,16977,-220.42493595173815
131,17193,-269.89241711919897
132,17309,-222.11316165212037
133,17403,-197.49315174518344
134,17478,-203.34414473255188
135,17576,-175.74298248684912
136,17712,-221.77002527807406
137,17792,-165.5073164717772
138,17920,-215.91629641157516
139,18067,-193.16274489179605
140,18236,-206.89986054988037
141,18341,-153.40955759774795
142,18440,-257.14091889075246
143,18583,-190.75014583742313
144,18746,-204.19163088139166
145,18862,-173.37537325281951
146,18935,-213.65298744434415
147,19294,-180.90579037425988
148,19473,-177.15421526808808
149,19652,-184.1496204204009
150,19808,-194.6429206556716
151,19935,-169.45055393663566
152,19999,-183.38329341018175
153,20074,-211.80576645930887
154,20139,-188.4943727608214
155,20263,-166.93817866454143
156,20381,-163.85713875061228
157,20456,-199.4864481447833
158,20570,-250.1007817599519
159,20780,-196.91324167167653
160,20875,-198.6595091354645
161,20974,-210.59777388590174
162,21120,-187.6902152439994
163,21224,-215.8288070382339
164,21375,-182.95735831032064
165,21449,-193.6714464369272
166,21577,-210.88614943978703
167,21670,-181.43893736514167
168,21787,-179.50254627007402
169,21918,-200.77999747124184
170,22149,-269.8593153221936
171,22263,-208.58506831702036
172,22466,-162.669799242848
173,22548,-210.38369428029466
174,22646,-138.98357326500923
175,22773,-227.80892106752185
176,22894,-177.83786657191902
177,22984,-219.97260525500772
178,23063,-200.86056387139547
179,23156,-197.3695642742261
180,23256,-260.3754040141365
181,23351,-174.56562835321964
182,23529,-225.99306023033043
183,23610,-172.26223610754377
184,23725,-182.41364467074308
185,23827,-241.5639661707272
186,24005,-272.4097070555093
187,24081,-202.691547688403
188,24238,-162.47491541106155
189,24380,-171.2983654434526
190,24460,-222.5800458857412
191,24572,-213.7528398141875
192,24690,-202.15654230318026
193,24871,-175.3173674440428
194,25105,-212.92487742396116
195,25225,-129.42946180713633
196,25263,-94.8573569434026
197,25312,-101.05745121466818
198,25352,-93.45027931906218
199,25400,-101.1549353628488
200,25453,-107.0940509706932
201,25519,-130.62135580201345
202,26019,-66.06273182210265
203,26109,-240.2470964022334
204,26226,-217.8162426873733
205,26330,-234.88833511263198
206,26461,-210.5027409308139
207,26559,-229.85660587757232
208,26666,-238.24853778701802
209,26781,-208.58708204840335
210,26902,-223.18634824741883
211,27011,-230.17749701321404
212,27115,-213.66549639039732
213,27226,-216.10167614667668
214,27349,-207.01755974503484
215,27489,-211.3506795864311
